critic_count,critic_score,developer,eu_sales,genre,global_sales,jp_sales,na_sales,name,other_sales,platform,publisher,rating,user_count,user_score,year_of_release
,,Powerhead Games,0.01,Adventure,0.07,0.0,0.05,CSI: Dark Motives,0.01,DS,Ubisoft,T,6.0,6.7,2007
,,,0.05,Racing,0.07,0.01,0.0,Burnout Paradise: The Ultimate Box,0.01,PS3,Electronic Arts,,,,2009
,,,0.02,Action,0.07,0.0,0.05,Loons: The Fight For Fame,0.0,XB,Atari,,,,2002
17.0,74.0,Koei,0.03,Strategy,0.07,0.0,0.03,Romance of the Three Kingdoms IX,0.01,PS2,Tecmo Koei,E,10.0,8.9,2003
46.0,75.0,Free Radical Design,0.02,Adventure,0.07,0.0,0.05,Second Sight,0.0,XB,Codemasters,T,6.0,8.0,2004
,,,0.0,Action,0.07,0.07,0.0,Metal Gear Solid,0.0,GB,Konami Digital Entertainment,,,,2000
,,,0.0,Role-Playing,0.07,0.07,0.0,The Legend of Heroes: Trails in the Sky First Chapter,0.0,PSV,Kadokawa Shoten,,,,2015
,,,0.02,Racing,0.07,0.0,0.05,Totaled!,0.0,XB,Rage Software,,,,2002
,,,0.0,Fighting,0.07,0.07,0.0,Bleach: Heat the Soul 3,0.0,PSP,Sony Computer Entertainment,,,,2006
,,,0.0,Adventure,0.07,0.07,0.0,Ecco: The Tides of Time,0.0,GEN,Sega,,,,1993
,,,0.0,Puzzle,0.07,0.07,0.0,Make 10: A Journey of Numbers,0.0,DS,Nintendo,,,,2007
,,,0.0,Simulation,0.07,0.0,0.07,Fantasy Aquarium by DS,0.01,DS,Mercury Games,,,,2008
6.0,70.0,Harmonix Music Systems,0.0,Misc,0.07,0.0,0.07,Rock Band Track Pack: Classic Rock,0.01,X360,MTV Games,T,,,2009
25.0,67.0,Codemasters,0.04,Shooter,0.07,0.0,0.01,Operation Flashpoint: Red River,0.01,PC,Codemasters,M,103.0,4.9,2011
,,,0.03,Shooter,0.07,0.0,0.04,Machine Head,0.0,PS,Eidos Interactive,,,,1996
5.0,62.0,S-Neo,0.03,Strategy,0.07,0.0,0.04,Vanguard Bandits,0.0,PS,Human Entertainment,T,15.0,7.4,1998
13.0,47.0,Blue Castle Games,0.0,Sports,0.07,0.0,0.06,MLB Front Office Manager,0.01,X360,Take-Two Interactive,E,10.0,4.6,2009
,,,0.0,Role-Playing,0.07,0.07,0.0,Lost Heroes,0.0,PSP,Namco Bandai Games,,,,2012
,,DTP Entertainment,0.0,Adventure,0.07,0.0,0.07,Vampire Legends: Power of Three,0.0,DS,THQ,E,,,2010
14.0,83.0,Ubisoft Montreal,0.04,Role-Playing,0.07,0.02,0.0,Child of Light,0.01,PSV,Ubisoft,E10+,108.0,7.8,2014
,,,0.0,Role-Playing,0.07,0.07,0.0,The Legend of Heroes VII: The Trail of Zero,0.0,PSV,Falcom Corporation,,,,2012
,,,0.0,Platform,0.07,0.07,0.0,Shin Chan Contra ¡Los Plastas!,0.0,DS,505 Games,,,,2009
,,,0.0,Adventure,0.07,0.07,0.0,Haikyuu!! Tsunage! Itadaki no Keshiki!!,0.0,3DS,Namco Bandai Games,,,,2014
21.0,70.0,Climax Group,0.03,Action,0.07,0.0,0.03,Silent Hill: Origins,0.01,PS2,Konami Digital Entertainment,M,59.0,7.4,2008
,,,0.03,Action,0.07,0.0,0.04,Blast Radius,0.0,PS,Psygnosis,,,,1998
10.0,44.0,Kush Games,0.03,Sports,0.07,0.0,0.03,ESPN National Hockey Night,0.01,PS2,Konami Digital Entertainment,E,,,2001
26.0,44.0,Skonec,0.0,Action,0.07,0.0,0.07,Tornado,0.0,DS,Ignition Entertainment,E,,,
,,ZeptoLab,0.0,Puzzle,0.07,0.0,0.06,Cut the Rope,0.01,3DS,Activision,E,,,2014
,,Capcom,0.02,Action,0.07,0.0,0.04,Resident Evil: Revelations 2,0.01,X360,Capcom,M,48.0,6.6,2015
,,,0.0,Sports,0.07,0.07,0.0,Pro Yaky? Spirits 2011,0.0,3DS,Konami Digital Entertainment,,,,2011
8.0,62.0,Blitz Games,0.02,Platform,0.07,0.0,0.05,Taz Wanted,0.0,XB,Atari,E,,,2002
21.0,69.0,Monolith Soft,0.02,Action,0.07,0.04,0.0,Disaster: Day of Crisis,0.0,Wii,Nintendo,,,,2008
,,,0.0,Sports,0.07,0.07,0.0,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,0.0,DS,Konami Digital Entertainment,,,,2009
11.0,59.0,Warthog,0.02,Action,0.07,0.0,0.05,Harry Potter and the Sorcerer's Stone,0.0,XB,Electronic Arts,E,5.0,6.0,2003
28.0,34.0,Konami,0.03,Action,0.07,0.0,0.03,McFarlane's Evil Prophecy,0.01,PS2,Konami Digital Entertainment,M,5.0,3.2,
,,,0.0,Misc,0.07,0.07,0.0,IA/VT Colorful,0.0,PSV,Marvelous Entertainment,,,,2015
,,,0.06,Misc,0.07,0.0,0.0,We Sing Rock!,0.01,Wii,Nordic Games,,,,2011
,,,0.01,Platform,0.07,0.0,0.05,Wallace & Gromit in Project Zoo,0.0,GC,BAM! Entertainment,,,,2003
,,,0.01,Adventure,0.07,0.0,0.06,Shadowgate 64: Trials of the Four Towers,0.0,N64,Kemco,,,,1999
,,,0.0,Fighting,0.07,0.04,0.0,Super Robot Spirits,0.03,N64,Banpresto,,,,1998
,,,0.01,Sports,0.07,0.0,0.06,Mia Hamm Soccer 64,0.0,N64,THQ,,,,2000
,,,0.0,Sports,0.07,0.07,0.0,John Madden Football,0.0,SNES,Imagineer,,,,1991
,,,0.02,Misc,0.07,0.0,0.05,Caesars Palace Advance: Millennium Gold Edition,0.0,GBA,Majesco Entertainment,,,,2001
,,,0.01,Racing,0.07,0.0,0.06,Aero Gauge,0.0,N64,ASCII Entertainment,,,,1997
,,,0.01,Strategy,0.07,0.0,0.06,Battlezone: Rise of the Black Dogs,0.0,N64,Crave Entertainment,,,,2000
,,,0.01,Fighting,0.07,0.02,0.04,Teenage Mutant Ninja Turtles: Tournament Fighters,0.0,NES,Konami Digital Entertainment,,,,1992
,,1st Playable Productions,0.0,Misc,0.07,0.0,0.07,Moxie Girlz,0.0,DS,GameMill Entertainment,E,,,2011
39.0,36.0,Blue Omega,0.01,Shooter,0.07,0.0,0.06,Damnation,0.01,X360,Codemasters,M,50.0,5.6,2009
20.0,71.0,Omega Force,0.02,Action,0.07,0.0,0.05,Samurai Warriors,0.0,XB,Tecmo Koei,T,5.0,9.0,2004
,,,0.0,Adventure,0.07,0.07,0.0,GunParade Orchestra: Shiro no Shou,0.0,PS2,Sony Computer Entertainment,,,,2006
,,Destineer,0.0,Sports,0.07,0.0,0.07,Rec Room Games,0.0,DS,Destineer,E,,,2011
,,,0.0,Action,0.07,0.07,0.0,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,0.0,PSP,Irem Software Engineering,,,,2009
17.0,83.0,EA Canada,0.01,Sports,0.07,0.0,0.05,FIFA Soccer 2004,0.0,GC,Electronic Arts,E,12.0,6.2,2003
,,,0.0,Strategy,0.07,0.07,0.0,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,0.0,PS3,Namco Bandai Games,,,,2013
7.0,67.0,Compile Heart,0.03,Role-Playing,0.07,0.03,0.0,Record of Agarest War,0.01,PS3,Ghostlight,T,34.0,6.8,2007
18.0,73.0,SNK Playmore,0.0,Misc,0.07,0.0,0.06,SNK Arcade Classics Vol. 1,0.0,Wii,Ignition Entertainment,T,4.0,8.0,2008
11.0,32.0,Left Field Productions,0.0,Sports,0.07,0.0,0.06,Dave Mirra BMX Challenge,0.01,PSP,Oxygen Interactive,E,10.0,4.6,2006
24.0,77.0,Ubisoft Shanghai,0.01,Platform,0.07,0.0,0.05,Rayman 3: Hoodlum Havoc,0.0,GC,Ubisoft,E,21.0,8.3,2003
,,Robomodo,0.0,Sports,0.07,0.0,0.06,Tony Hawk's Pro Skater 5,0.01,X360,Activision,T,10.0,2.8,2015
,,,0.0,Role-Playing,0.07,0.07,0.0,Tales of Rebirth,0.0,PSP,Namco Bandai Games,,,,2008
20.0,47.0,Top Heavy Studios,0.02,Misc,0.07,0.0,0.05,The Guy Game,0.0,XB,Gathering of Developers,M,7.0,5.4,2004
,,,0.02,Adventure,0.07,0.0,0.05,Let's Ride! Dreamer,0.0,GBA,DTP Entertainment,,,,2005
,,Harmonix Music Systems,0.01,Misc,0.07,0.0,0.06,Fantasia: Music Evolved,0.01,X360,Disney Interactive Studios,E10+,7.0,7.0,2014
,,,0.03,Role-Playing,0.07,0.0,0.04,Tecmo's Deception,0.0,PS,Sunsoft,,,,1996
,,,0.0,Shooter,0.07,0.07,0.0,Point Blank DS (JP sales),0.0,DS,Atari,,,,2006
23.0,61.0,G-Artists,0.0,Adventure,0.07,0.0,0.06,Ghost in the Shell: Stand Alone Complex,0.01,PSP,Atari,T,14.0,7.4,2005
,,,0.0,Action,0.07,0.07,0.0,G-Saviour,0.0,PS2,Sunrise Interactive,,,,2000
5.0,49.0,Ubisoft,0.0,Platform,0.07,0.0,0.06,Open Season,0.01,Wii,Ubisoft,E10+,7.0,5.6,2006
,,,0.0,Action,0.07,0.07,0.0,Gintama DS: Yorozuya Daisoudou,0.0,DS,Namco Bandai Games,,,,2006
16.0,22.0,Idol FX,0.01,Shooter,0.07,0.0,0.05,Drake of the 99 Dragons,0.0,XB,Unknown,T,37.0,1.8,
5.0,36.0,Left Field Productions,0.0,Sports,0.07,0.0,0.06,Dave Mirra BMX Challenge,0.01,Wii,505 Games,E,,,2007
,,Arc System Works,0.0,Fighting,0.07,0.03,0.03,BlazBlue: Chrono Phantasma,0.01,PSV,Arc System Works,T,28.0,7.8,2014
,,,0.0,Action,0.07,0.07,0.0,Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,0.0,DS,Namco Bandai Games,,,,2010
27.0,75.0,Koei,0.03,Action,0.07,0.0,0.03,Crimson Sea 2,0.01,PS2,Tecmo Koei,T,6.0,8.3,2004
12.0,63.0,TOYBOX,0.01,Role-Playing,0.07,0.02,0.03,Tokyo Twilight Ghost Hunters,0.01,PSV,Aksys Games,T,16.0,7.0,2014
,,,0.0,Adventure,0.07,0.07,0.0,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,0.0,DS,Alchemist,,,,2008
,,,0.0,Action,0.07,0.07,0.0,Doraemon: Nobita to Himitsu Dougu Hakubutsukan,0.0,3DS,FuRyu,,,,2013
,,,0.0,Role-Playing,0.07,0.05,0.02,Ragnarok: Hikari to Yami no Koujo,0.0,PSP,GungHo,,,,2011
32.0,55.0,Dimps Corporation,0.01,Fighting,0.07,0.06,0.0,Saint Seiya: Brave Soldiers,0.0,PS3,Namco Bandai Games,,45.0,7.4,2013
20.0,72.0,Sandlot,0.0,Action,0.07,0.04,0.02,Earth Defense Force 2: Invaders from Planet Space,0.01,PSV,Xseed Games,T,22.0,8.5,2014
6.0,49.0,Epics,0.0,Role-Playing,0.07,0.07,0.0,Digimon World Championship,0.0,DS,Namco Bandai Games,E,13.0,6.5,2008
,,,0.0,Sports,0.07,0.0,0.06,AMF Bowling Pinbusters!,0.0,DS,Vir2L Studios,,,,2008
7.0,79.0,Taito Corporation,0.03,Shooter,0.07,0.0,0.04,RayStorm,0.0,PS,Sony Computer Entertainment,E,4.0,7.8,1997
,,,0.01,Platform,0.07,0.0,0.05,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,0.0,GC,Ubisoft,,,,2005
10.0,58.0,Koei Tecmo Games,0.02,Action,0.07,0.0,0.04,Dynasty Warriors 8: Empires,0.01,XOne,Tecmo Koei,T,15.0,6.8,2014
,,,0.0,Misc,0.07,0.07,0.0,Trick DS-han: Kakushi Kami no Sumukan,0.0,DS,Konami Digital Entertainment,,,,2010
,,,0.03,Racing,0.07,0.0,0.04,Circuit Breakers,0.0,PS,Mindscape,,,,1998
,,DTP Entertainment,0.06,Sports,0.07,0.0,0.0,Winter Sports 2011,0.01,Wii,DTP Entertainment,,,,2011
,,Aspyr,0.0,Misc,0.07,0.0,0.06,futureU: The Prep Game for SAT,0.01,DS,Aspyr,E,,,2008
24.0,47.0,Argonaut Games,0.01,Action,0.07,0.0,0.05,Catwoman,0.0,GC,Electronic Arts,T,7.0,6.1,2004
35.0,56.0,Goshow,0.03,Role-Playing,0.07,0.0,0.03,Colosseum: Road to Freedom,0.01,PS2,Tecmo Koei,M,17.0,8.3,2005
,,,0.01,Action,0.07,0.05,0.02,Tank! Tank! Tank!,0.0,WiiU,Namco Bandai Games,,,,2012
33.0,87.0,Sports Interactive,0.06,Sports,0.07,0.0,0.0,Football Manager 2010,0.01,PC,Sega,E,262.0,9.0,2009
19.0,33.0,Leviathan Games,0.0,Shooter,0.07,0.0,0.06,Target: Terror,0.01,Wii,Konami Digital Entertainment,M,16.0,2.7,2008
26.0,57.0,Compile Heart,0.01,Role-Playing,0.07,0.04,0.02,Mugen Souls Z,0.01,PS3,Nippon Ichi Software,T,56.0,6.4,2013
30.0,67.0,Konami,0.03,Simulation,0.07,0.0,0.03,BeatMania,0.01,PS2,Konami Digital Entertainment,E10+,11.0,8.9,2006
,,Big Ant Studios,0.03,Racing,0.07,0.0,0.03,Sprint Cars: Road to Knoxville,0.01,PS2,THQ,E,,,2005
,,,0.02,Fighting,0.07,0.03,0.02,Guilty Gear Xrd -Revelator-,0.01,PS3,PQube,,,,2016
,,,0.0,Action,0.07,0.07,0.0,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,0.0,GBA,Banpresto,,,,2006
,,,0.03,Misc,0.07,0.0,0.03,Shrek's Carnival Craze Party Games,0.01,PS2,Activision,,,,2008
,,,0.0,Misc,0.07,0.0,0.06,Dream Dance & Cheer,0.0,Wii,Zoo Games,,,,2009
12.0,72.0,Treasure,0.03,Shooter,0.07,0.0,0.03,Silpheed: The Lost Planet,0.01,PS2,Swing! Entertainment,T,4.0,7.5,2000
,,,0.0,Sports,0.07,0.07,0.0,Billy's Boot Camp: Wii de Enjoy Diet!,0.0,Wii,Rocket Company,,,,2011
6.0,35.0,Box Clever Interactive,0.0,Strategy,0.07,0.0,0.06,Real Time Conflict: Shogun Empires,0.0,DS,Namco Bandai Games,E10+,11.0,5.6,2005
24.0,73.0,Creative Assembly,0.01,Action,0.07,0.0,0.05,Spartan: Total Warrior,0.0,GC,Sega,M,15.0,8.3,2005
35.0,73.0,Edge of Reality,0.01,Platform,0.07,0.0,0.05,Pitfall: The Lost Expedition,0.0,XB,Activision,E,4.0,7.8,2004
,,,0.0,Action,0.07,0.07,0.0,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,0.0,3DS,Nippon Columbia,,,,2014
,,,0.03,Action,0.07,0.0,0.04,Fantastic Four,0.0,PS,Acclaim Entertainment,,,,1997
,,Coyote Console,0.01,Racing,0.07,0.0,0.05,Yamaha Supercross,0.01,Wii,Zoo Digital Publishing,E,,,2009
,,Ubisoft,0.0,Simulation,0.07,0.0,0.06,Petz: Hamsterz Bunch,0.01,PSP,Ubisoft,E,,,2009
,,,0.0,Adventure,0.07,0.07,0.0,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,0.0,PS2,Alchemist,,,,2007
21.0,75.0,Million,0.02,Action,0.07,0.0,0.05,River City Ransom EX,0.0,GBA,Atlus,T,7.0,8.4,2004
26.0,59.0,Traveller's Tales,0.01,Shooter,0.07,0.0,0.05,Bionicle Heroes,0.01,X360,Eidos Interactive,E10+,22.0,5.9,2006
,,,0.0,Strategy,0.07,0.07,0.0,San Goku Shi Taisen Ten,0.0,DS,Sega,,,,2008
,,Kouyousha,0.01,Simulation,0.07,0.0,0.06,Ant Nation,0.01,DS,Konami Digital Entertainment,E,,,2009
54.0,83.0,Lionhead Studios,0.05,Role-Playing,0.07,0.0,0.01,Fable: The Lost Chapters,0.01,PC,Microsoft Game Studios,M,489.0,8.7,2005
,,,0.0,Action,0.07,0.07,0.0,Fairy Tail: Zelef Kakusei,0.0,PSP,Unknown,,,,2012
,,,0.03,Simulation,0.07,0.0,0.04,Strike Point,0.0,PS,Elite,,,,1996
18.0,82.0,Hitmaker,0.0,Racing,0.07,0.07,0.0,Crazy Taxi 2,0.0,DC,Sega,T,29.0,8.1,2001
20.0,78.0,Maxis,0.04,Simulation,0.07,0.0,0.01,The Sims 2: Seasons,0.01,PC,Electronic Arts,T,29.0,7.3,2007
,,,0.0,Role-Playing,0.07,0.07,0.0,Dragon Slayer: The Legend of Heroes,0.0,SNES,Epoch,,,,1992
,,,0.0,Action,0.07,0.07,0.0,Street Fighter II': Special Champion Edition (JP weekly sales),0.0,GEN,Capcom,,,,1993
,,Attractive Games,0.0,Simulation,0.07,0.0,0.06,Pizza Delivery Boy,0.0,Wii,Majesco Entertainment,E,,,2010
,,,0.01,Fighting,0.07,0.0,0.05,Tom and Jerry in War of the Whiskers,0.0,GC,NewKidCo,,,,2003
,,,0.0,Role-Playing,0.07,0.07,0.0,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,0.0,DS,Namco Bandai Games,,,,2010
,,,0.0,Puzzle,0.07,0.07,0.0,Famicom Mini: Wrecking Crew,0.0,GBA,Nintendo,,,,2004
,,,0.0,Adventure,0.07,0.07,0.0,Suzumiya Haruhi no Gekidou,0.0,Wii,Kadokawa Shoten,,,,2009
,,,0.0,Action,0.07,0.07,0.0,Lost Heroes 2,0.0,3DS,Namco Bandai Games,,,,2015
,,Starfish,0.0,Shooter,0.07,0.0,0.06,Heavenly Guardian,0.0,Wii,505 Games,E,,,2007
17.0,56.0,Koei,0.0,Action,0.07,0.03,0.04,Dynasty Warriors DS: Fighter's Battle,0.0,DS,Tecmo Koei,E10+,,,2007
18.0,73.0,Frogwares,0.06,Adventure,0.07,0.0,0.0,The Testament of Sherlock Holmes,0.01,PC,Focus Home Interactive,M,128.0,8.0,2012
,,,0.03,Shooter,0.07,0.0,0.04,Space Hulk: Vengeance of the Blood Angels,0.0,PS,Electronic Arts,,,,1995
21.0,79.0,Sandlot,0.03,Action,0.07,0.0,0.03,Robot Alchemic Drive,0.01,PS2,Enix Corporation,T,13.0,8.2,2002
,,Storm City Games,0.0,Action,0.07,0.0,0.06,Alpha and Omega,0.0,DS,Unknown,E,,,2010
,,,0.0,Racing,0.07,0.06,0.0,Motor Toon Grand Prix (Japan),0.0,PS,Sony Computer Entertainment,,,,1994
,,,0.0,Strategy,0.07,0.0,0.06,Dino Master: Dig Discover Duel,0.0,DS,Majesco Entertainment,,,,2005
,,,0.0,Role-Playing,0.07,0.07,0.0,Ken to Mahou to Gakuen Mono. 3,0.0,PS3,Acquire,,,,2010
15.0,58.0,Human Soft,0.02,Action,0.07,0.0,0.04,Tomb Raider: Legend,0.01,DS,Eidos Interactive,T,7.0,8.0,2006
8.0,55.0,Sabertooth Games,0.0,Action,0.07,0.0,0.06,Warhammer: Battle For Atluma,0.01,PSP,Namco Bandai Games,T,8.0,7.4,2006
,,,0.0,Adventure,0.07,0.06,0.0,Hikaru no Go: Heian Gensou Ibunroku,0.0,PS,Konami Digital Entertainment,,,,2002
31.0,72.0,"Ubisoft, FunHouse",0.05,Adventure,0.07,0.0,0.01,Eagle Flight,0.01,PS4,Ubisoft,E10+,22.0,7.8,2016
16.0,65.0,Coyote Console,0.0,Shooter,0.07,0.0,0.06,Operation: Vietnam,0.0,DS,Majesco Entertainment,T,4.0,6.3,2007
,,,0.0,Fighting,0.07,0.07,0.0,Samurai Shodown,0.0,NG,SNK,,,,1993
,,,0.0,Action,0.07,0.06,0.0,OverBlood 2,0.0,PS,Evolution Games,,,,1998
11.0,58.0,Enterbrain,0.03,Fighting,0.07,0.0,0.03,Fighter Maker 2,0.01,PS2,Enterbrain,T,5.0,7.8,2002
31.0,61.0,SCEJ,0.03,Adventure,0.07,0.0,0.03,Lifeline,0.01,PS2,Sony Computer Entertainment,M,9.0,7.7,2003
,,,0.0,Role-Playing,0.07,0.07,0.0,Judie no Atelier: Guramnat no Renkinjutsushi,0.0,PS2,Gust,,,,2002
9.0,57.0,Namco,0.03,Role-Playing,0.07,0.0,0.04,Dragon Valor,0.0,PS,Sony Computer Entertainment,T,10.0,8.3,1999
23.0,56.0,Success,0.0,Action,0.07,0.0,0.06,Tokyo Beat Down,0.0,DS,Success,T,,,2008
18.0,75.0,EA Sports,0.01,Sports,0.07,0.0,0.05,NHL 2005,0.0,GC,Electronic Arts,E,5.0,5.6,2004
16.0,65.0,Midway,0.01,Misc,0.07,0.0,0.05,Midway Arcade Treasures 3,0.0,GC,Midway Games,E,,,2005
22.0,88.0,Microsoft Game Studios,0.06,Simulation,0.07,0.0,0.0,Microsoft Flight Simulator 2004: A Century of Flight,0.01,PC,Microsoft Game Studios,E,49.0,8.2,2003
,,,0.06,Platform,0.07,0.0,0.0,"Horrid Henry: The Good, The Bad and The Bugly",0.01,3DS,Asylum Entertainment,,,,2011
,,,0.03,Action,0.07,0.0,0.03,Firefighter F.D.18,0.01,PS2,Konami Digital Entertainment,,,,2004
5.0,19.0,Data Design Interactive,0.0,Platform,0.07,0.0,0.06,Anubis II,0.0,Wii,Metro 3D,E,28.0,2.7,2007
34.0,80.0,Daedalic Entertainment,0.06,Adventure,0.07,0.0,0.0,Goodbye Deponia,0.0,PC,Daedalic Entertainment,,171.0,7.9,2013
,,,0.0,Sports,0.07,0.07,0.0,Pro Yaky? Spirits 2014,0.0,PSV,Konami Digital Entertainment,,,,2014
,,,0.03,Action,0.07,0.0,0.02,Legend of Kay,0.01,PS4,Nordic Games,,,,2015
,,,0.0,Fighting,0.07,0.0,0.06,Cartoon Network: Punch Time Explosion XL,0.01,PS3,Crave Entertainment,,,,2011
,,,0.0,Adventure,0.07,0.07,0.0,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,0.0,DS,Tecmo Koei,,,,2008
9.0,63.0,KING Art,0.06,Adventure,0.07,0.0,0.0,The Book of Unwritten Tales 2,0.01,PS4,Nordic Games,,7.0,8.6,2015
6.0,57.0,Jack of All Games,0.0,Misc,0.07,0.0,0.06,Ultimate Board Game Collection,0.01,PSP,Xplosiv,E,,,2007
,,,0.0,Action,0.07,0.07,0.0,Mega Man X4,0.0,SAT,Capcom,,,,1997
,,,0.0,Action,0.07,0.0,0.06,Jackass the Game DS,0.01,DS,Empire Interactive,,,,2008
,,Ubisoft,0.0,Adventure,0.07,0.0,0.06,Jake Power: Handyman,0.0,DS,Ubisoft,E,,,2008
,,Oxygen Interactive,0.01,Misc,0.07,0.0,0.06,My Dress-Up,0.01,DS,Oxygen Interactive,E10+,,,2008
,,,0.0,Sports,0.07,0.07,0.0,Power Pro GB,0.0,GB,Konami Digital Entertainment,,,,1998
7.0,70.0,Universomo,0.0,Misc,0.07,0.0,0.06,Beat City,0.0,DS,THQ,E,,,2010
,,Global Star Software,0.02,Puzzle,0.07,0.0,0.05,Sudoku Fever,0.0,GBA,Take-Two Interactive,E,,,2006
23.0,56.0,Saber Interactive,0.03,Shooter,0.07,0.0,0.03,Inversion,0.01,PS3,Namco Bandai Games,M,43.0,5.4,2012
,,,0.03,Sports,0.07,0.0,0.04,The Putter Golf,0.0,PS,D3Publisher,,,,2001
44.0,79.0,Capcom,0.03,Fighting,0.07,0.04,0.0,Ultimate Marvel vs. Capcom 3,0.0,X360,Capcom,T,85.0,6.2,2011
,,VIS Entertainment,0.01,Action,0.07,0.0,0.05,The Powerpuff Girls: Relish Rampage,0.0,GC,BAM! Entertainment,E,5.0,7.6,2002
,,,0.0,Misc,0.07,0.07,0.0,Super Real Mahjong Graffiti,0.0,SAT,Seta Corporation,,,,1995
,,,0.0,Action,0.07,0.07,0.0,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,0.0,3DS,FuRyu,,,,2015
,,,0.0,Action,0.07,0.07,0.0,Ninja Warriors,0.0,SNES,Titus,,,,1993
,,Pandemic Studios,0.01,Strategy,0.07,0.0,0.05,Army Men: RTS,0.0,GC,Global Star,T,4.0,8.5,2004
6.0,40.0,Starfish,0.0,Misc,0.07,0.0,0.06,Classic Action: Devilish,0.0,DS,505 Games,T,,,2005
,,,0.0,Role-Playing,0.07,0.07,0.0,Zettai Onkan Otoda Master,0.0,DS,Hudson Soft,,,,2007
6.0,70.0,Climax Studios,0.04,Action,0.07,0.01,0.01,Assassin's Creed Chronicles,0.01,PSV,Ubisoft,T,24.0,8.0,2016
30.0,56.0,Hit Maker,0.0,Role-Playing,0.07,0.05,0.02,Dragoneer's Aria,0.0,PSP,Tecmo Koei,E10+,7.0,6.0,2007
,,,0.01,Misc,0.07,0.0,0.05,Xbox Live Arcade Unplugged Volume 1,0.01,X360,Microsoft Game Studios,,,,2006
,,,0.03,Simulation,0.07,0.0,0.04,TigerShark,0.0,PS,GT Interactive,,,,1997
,,Visual Concepts,0.0,Sports,0.07,0.0,0.06,Major League Baseball 2K10,0.01,PSP,Take-Two Interactive,E,,,2010
,,,0.03,Action,0.07,0.0,0.04,Norse by Norsewest: The Return of the Lost Vikings,0.0,PS,Interplay,,,,1997
20.0,82.0,"Metanet Software Inc., SilverBirch Studios",0.0,Platform,0.07,0.0,0.06,N+,0.0,DS,Atari,E,20.0,7.4,2007
,,Purple Hills,0.01,Puzzle,0.07,0.0,0.05,Titanic Mystery,0.01,DS,PlayV,T,,,2010
,,,0.0,Sports,0.07,0.0,0.06,Backyard NFL Football '09,0.01,DS,Atari,,,,2008
27.0,65.0,Hydravision,0.03,Adventure,0.07,0.0,0.03,Obscure,0.01,PS2,Microids,M,39.0,8.9,2004
22.0,84.0,Black Box,0.01,Sports,0.07,0.0,0.05,Sega Soccer Slam,0.0,GC,Sega,E,7.0,7.7,2002
,,,0.0,Role-Playing,0.07,0.07,0.0,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,0.0,DS,Takara Tomy,,,,2008
,,,0.0,Action,0.07,0.07,0.0,Shin Lucky * Star: Moe Drill ~Tabidachi~,0.0,DS,Kadokawa Shoten,,,,2007
,,,0.03,Shooter,0.07,0.0,0.04,DefCon 5,0.0,PS,Psygnosis,,,,1995
,,,0.03,Action,0.07,0.0,0.03,Secret Service: Ultimate Sacrifice,0.01,PS2,Activision,,,,2008
,,,0.01,Role-Playing,0.07,0.0,0.05,Transformer: Rise of the Dark Spark (3DS),0.01,3DS,Activision,,,,2014
18.0,57.0,Interactive Brains,0.0,Action,0.07,0.0,0.06,Deep Labyrinth,0.0,DS,505 Games,E10+,4.0,8.8,2006
,,,0.0,Sports,0.07,0.07,0.0,Nichibeikan Pro Yakyuu: Final League,0.0,PS2,SquareSoft,,,,2002
19.0,61.0,Point of View,0.01,Action,0.07,0.0,0.05,Spawn: Armageddon,0.0,GC,Electronic Arts,M,9.0,7.2,2003
48.0,73.0,Clover Studio,0.0,Action,0.07,0.07,0.0,God Hand,0.0,PS2,Capcom,M,165.0,7.7,2006
,,,0.0,Action,0.07,0.07,0.0,Shin Chan: Las Nuevas Aventuras Para Wii!,0.0,Wii,505 Games,,,,2006
,,,0.01,Misc,0.07,0.0,0.05,Junior Classic Books & Fairytales,0.01,DS,GSP,,,,2010
11.0,24.0,Powerhead Games,0.02,Fighting,0.07,0.0,0.05,Legends of Wrestling II,0.0,GBA,Acclaim Entertainment,E,10.0,3.7,2002
12.0,70.0,SNK Playmore,0.03,Fighting,0.07,0.0,0.03,Fatal Fury: Battle Archives Volume 2,0.01,PS2,SNK Playmore,T,,,2007
,,Camelot Software Planning,0.06,Sports,0.07,0.0,0.0,Mario Tennis,0.01,Wii,Nintendo,E,,,2010
21.0,69.0,Blue Tongue Entertainment,0.01,Simulation,0.07,0.0,0.05,Jurassic Park: Operation Genesis,0.0,XB,Konami Digital Entertainment,T,19.0,8.8,2003
